source_system,source_code,target_system,target_code,mapping_type,confidence,source_display,target_display,src_lang,translated_text,backtranslation_similarity
NAMASTE-Unani,E-8,ICD-11 MMS 2024-01 Biomedicine,XA6H07,related-to,86.74,Ḍaghṭ al-Qalb,Heart,urd_Arab,Sensation of squeezing of the heart,92.8
NAMASTE-Unani,F,ICD-11 MMS 2024-01 Biomedicine,13,related-to,84.79,Amrāḍ-i-Niẓām-i-Haḍm,Diseases of the digestive system,urd_Arab,Amr ̣ d-i-Ni ̄ za ̄ m-i-Ha ̄ dm.Diseases of Digestive System,92.81
NAMASTE-Unani,F-10,ICD-11 MMS 2024-01 Biomedicine,MD92,related-to,84.22,Fasād al-Haḍm/ Sū’ al-Haḍm,Dyspepsia,urd_Arab,Fasād al-Haḍm / Sūd al-Haḍm.Dyspepsia,97.98
NAMASTE-Unani,F-102,ICD-11 MMS 2024-01 Biomedicine,DB50.0,related-to,83.6,Shuqāq al-Maq‘ad,Anal fissure,urd_Arab,Shuqq al-Maqqad.Anal fissure,91.88
NAMASTE-Unani,F-104,ICD-11 MMS 2024-01 Biomedicine,DB31.2,related-to,84.27,Khurūj al-Maq‘ad/ Khurūj al-Mabraz,Rectal prolapse,urd_Arab,Khurūj al-Maqqadad / Khurūj al-Mabraz.Rectal prolapse,94.1
NAMASTE-Unani,F-105,ICD-11 MMS 2024-01 Biomedicine,EC90,related-to,84.31,Ḥikka al-Maq‘ad,Pruritus,urd_Arab,Ḥikka al-Maqqad.Pruritus ani,93.47
NAMASTE-Unani,F-109,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,83.33,Al-Thiqal fi’l Mi‘da,Stomach,urd_Arab,Al-Thiqal fi midda. heaviness in stomach,90.79
NAMASTE-Unani,F-110,ICD-11 MMS 2024-01 Biomedicine,DC12,related-to,83.3,Waram-i-Marāra,Cholecystitis,urd_Arab,Waram-i-Marra.Cholecystitis,98.25
NAMASTE-Unani,F-111,ICD-11 MMS 2024-01 Biomedicine,DC32,related-to,85.44,Waram-i-Bānqrās Muzmin,Chronic pancreatitis,urd_Arab,Waram-i-Bānqrās Muzmin.Chronic Pancreatitis,100.0
NAMASTE-Unani,F-112,ICD-11 MMS 2024-01 Biomedicine,DB92,related-to,89.3,Tashaḥḥum-i-Kabid Ghayr Khamrī,Non-alcoholic fatty liver disease,urd_Arab,Tashaḥḥum-i-Kabid Ghayr Khamr.Non-Alcoholic Fatty Liver Disease,98.42
NAMASTE-Unani,F-113,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,86.98,Ishāl Saḥjī,Diarrhoea,urd_Arab,Ishāl Saḥjī.Diarrhoea due to abrasion of the intestine,97.65
NAMASTE-Unani,F-115,ICD-11 MMS 2024-01 Biomedicine,DB94.1,related-to,85.6,Waram-i-Kabid Khamrī,Alcoholic hepatitis,urd_Arab,Waram-i-Khabid Khamr.Alcoholic hepatitis,96.88
NAMASTE-Unani,F-13.1,ICD-11 MMS 2024-01 Biomedicine,1A00,related-to,84.65,Hayḍa Wabā’ī,Cholera,urd_Arab,Hayda Wabā Jī © Cholera,94.5
NAMASTE-Unani,F-13.2,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,83.93,Hayḍa Ṣafrāwī,Bilious vomiting,urd_Arab,Hayda afrāwī. bilious diarrohoea with vomiting,98.41
NAMASTE-Unani,F-13.3,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,85.69,Hayḍa Balghamī,Vomiting,urd_Arab,Hayda Balgham. phlegmatic diarrohea with vomiting,96.87
NAMASTE-Unani,F-13.4,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,84.35,Hayḍa Sawdāwī,Vomiting,urd_Arab,Hayda Sawdāwī. melancholic diarrohea with vomiting,98.7
NAMASTE-Unani,F-14,ICD-11 MMS 2024-01 Biomedicine,MG43.7,related-to,85.95,Buṭlān al-Ishtihā’,Anorexia,urd_Arab,Buṭlān al-Iṣṭihād.Profound anorexia,96.78
NAMASTE-Unani,F-15,ICD-11 MMS 2024-01 Biomedicine,MG43.7,related-to,85.58,Ḍu‘f al-Ishtihā’,Anorexia,urd_Arab,uf al-Ishtihā  | Anorexia,94.15
NAMASTE-Unani,F-19,ICD-11 MMS 2024-01 Biomedicine,6B81,related-to,86.37,Jū‘ al-Baqar/Būlīmūs,bulimia,urd_Arab,Jūlīm al-Baqar / Bulimia,83.96
NAMASTE-Unani,F-22,ICD-11 MMS 2024-01 Biomedicine,DA42,related-to,86.16,Waram al-Mi‘da,Gastritis,urd_Arab,Waram al-Miyamda.Gastritis,90.6
NAMASTE-Unani,F-22.1,ICD-11 MMS 2024-01 Biomedicine,DA42,related-to,86.21,Waram al-Mi‘da Damawī,Gastritis,urd_Arab,Waram al-Miyamda Damawī.Acute gastritis / Sanguineous gastritis,95.68
NAMASTE-Unani,F-22.2,ICD-11 MMS 2024-01 Biomedicine,DA42,related-to,85.8,Waram al-Mi‘da Ṣafrāwī,Gastritis,urd_Arab,Waram al-Mi 'qda ʿAfrāwī. bilious gastritis,93.94
NAMASTE-Unani,F-22.3,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,84.94,Waram al-Mi‘da Balghamī,Chronic,urd_Arab,Waram al-Miyamda Balgham.Chronic gastritis,91.68
NAMASTE-Unani,F-22.4,ICD-11 MMS 2024-01 Biomedicine,DA42,related-to,85.25,Waram al-Mi‘da Sawdāwī,Gastritis,urd_Arab,Waram al-Mihiyada Sawdāwī.Melancholic gastritis,93.14
NAMASTE-Unani,F-23,ICD-11 MMS 2024-01 Biomedicine,DA42,related-to,86.17,Dubayla al-Mi‘da/ Khurāj al-Mi‘da,Gastritis,urd_Arab,Dubayla al-Mi'sidda / Khurāj al-Mi'sidda.Suppurative gastritis,94.84
NAMASTE-Unani,F-26,ICD-11 MMS 2024-01 Biomedicine,ME08,related-to,82.49,Nafkh al-Mi‘da,Flatulence,urd_Arab,Nafkh al-Mihizda.Flatulence,90.99
NAMASTE-Unani,F-27,ICD-11 MMS 2024-01 Biomedicine,MD91,related-to,80.9,Kathra al-Jushā’,Belching,urd_Arab,Kathra al-Jushām.Eructus / Belching,98.65
NAMASTE-Unani,F-28,ICD-11 MMS 2024-01 Biomedicine,MD11.D,related-to,83.29,Kathra al-Tathā’ub,Yawning,urd_Arab,Kathra al-Tathādhu 'lub.Excessive yawning,93.44
NAMASTE-Unani,F-3,ICD-11 MMS 2024-01 Biomedicine,DA25,related-to,81.28,Qurūḥ al-Marī,Oesophageal ulcer,urd_Arab,Qurūḥ al-Marī. oesophageal ulcers,100.0
NAMASTE-Unani,F-31,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,84.72,Qay’,Vomiting,urd_Arab,Qayyum.Vomiting,89.4
NAMASTE-Unani,F-31.2,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,86.39,Qay’ Buḥrānī,Vomiting,urd_Arab,Qaysang Buḥrānī.vomiting during the crisis period of disease,96.01
NAMASTE-Unani,F-31.3,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,87.49,Qay’ Dīdānī,Vomiting,urd_Arab,Qayang Dīdānī.Vomiting due to worm infestation,94.94
NAMASTE-Unani,F-31.4,ICD-11 MMS 2024-01 Biomedicine,ME24.A5,related-to,83.86,Qay’ al-Dam,Haematemesis,urd_Arab,Qaysan al-Dam.Haematemesis,93.06
NAMASTE-Unani,F-31.5,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,89.47,Qay’ Ṣafrāwī,Bilious vomiting,urd_Arab,Qayyid ʿAfrāwī. bilious vomiting,87.12
NAMASTE-Unani,F-31.6,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,83.03,Qay’ Balghamī,Vomiting,urd_Arab,Qayyid Balgham. phlegmatic vomiting,94.29
NAMASTE-Unani,F-31.7,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,83.03,Qay’ Sawdāwī,Vomiting,urd_Arab,Qayyid Sawdaw. melancholic vomiting,94.29
NAMASTE-Unani,F-33,ICD-11 MMS 2024-01 Biomedicine,MD90.0,related-to,85.28,Ghathayān,Nausea,urd_Arab,Ghatayān.Nausea,97.17
NAMASTE-Unani,F-34,ICD-11 MMS 2024-01 Biomedicine,MD90.0,related-to,87.75,Taqallub al-Nafas,Nausea,urd_Arab,Taqallub al-Nafas.Persistent nausea,100.0
NAMASTE-Unani,F-38,ICD-11 MMS 2024-01 Biomedicine,MD11.6,related-to,90.98,Fuwāq,Hiccough,urd_Arab,Fuwāq.Hiccough,100.0
NAMASTE-Unani,F-38.1,ICD-11 MMS 2024-01 Biomedicine,MD11.6,related-to,86.43,Fuwāq Rīḥī,Hiccough,urd_Arab,Fuwāq Rīḥī | Gaseous hiccough,100.0
NAMASTE-Unani,F-38.2,ICD-11 MMS 2024-01 Biomedicine,MD11.6,related-to,86.36,Fuwāq Ḥārr,Hiccough,urd_Arab,Fuwāq Ḥārr. hiccough due to predominance of heat in the stomach,100.0
NAMASTE-Unani,F-4,ICD-11 MMS 2024-01 Biomedicine,DA22.0,related-to,82.85,Ḥikka al-Marī,Oesophageal reflux NOS,urd_Arab,Ḥikka al-Marī. oesophageal reflux,100.0
NAMASTE-Unani,F-40,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,85.04,Karb al-Mi‘da,Stomach,urd_Arab,Karb al-Mihizda.Distressing pain of stomach,94.42
NAMASTE-Unani,F-42,ICD-11 MMS 2024-01 Biomedicine,DA22,related-to,82.95,Waja‘ al-Fuwād,Gastro-oesophageal reflux disease,urd_Arab,Wajah al-Fuwād.Gastro oesophageal reflex disease,98.1
NAMASTE-Unani,F-44,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,85.06,Ḥikka al-Mi‘da,Stomach,urd_Arab,Ḥikka al-Mida. itching sensation of stomach,96.18
NAMASTE-Unani,F-45,ICD-11 MMS 2024-01 Biomedicine,DA41.00,related-to,87.1,Istirkhā’ al-Mi‘da,Gastroparesis,urd_Arab,Istirkhā al-Miḍāda.Gastroparesis,93.06
NAMASTE-Unani,F-46,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,85.16,Tashannuj al-Mi‘da,Stomach,urd_Arab,Tashannuj al-Miyamda.spasm of stomach,92.84
NAMASTE-Unani,F-47,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,84.87,Ṣalāba al-Mi‘da/ Jus’a al-Mi‘da,Stomach,urd_Arab,alāba al-Miada / Jusa al-Mida. hardening of stomach,88.19
NAMASTE-Unani,F-49,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,83.31,Kharq al-Mi‘da,Stomach,urd_Arab,Kharq al-Mihijda.Perforation of stomach,93.79
NAMASTE-Unani,F-5,ICD-11 MMS 2024-01 Biomedicine,DA24,related-to,85.7,Waram-i-Marī,Oesophagitis,urd_Arab,Waram-i-Marī.Oesophagitis,100.0
NAMASTE-Unani,F-5.1,ICD-11 MMS 2024-01 Biomedicine,DA24,related-to,84.72,Waram-i-Marī Ḥārr,Oesophagitis,urd_Arab,Waram-i-Marī Ḥārr.Acute oesophagitis,100.0
NAMASTE-Unani,F-5.2,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,85.55,Waram-i-Marī Bārid,Chronic,urd_Arab,Waram-i-Marī Bārid.Chronic oesophagitis,100.0
NAMASTE-Unani,F-55,ICD-11 MMS 2024-01 Biomedicine,XS25,related-to,85.75,Sharqa al-Kabid,Severe,urd_Arab,Sharqa al-Kabid. severe hepatalgia,97.96
NAMASTE-Unani,F-56,ICD-11 MMS 2024-01 Biomedicine,1E50.1,related-to,77.15,Waram al-Kabid,serum hepatitis,urd_Arab,Waram al-Khabid.Hepatitis,97.71
NAMASTE-Unani,F-57,ICD-11 MMS 2024-01 Biomedicine,XA5DY0,related-to,89.71,Ḍarba wa Saqṭa al-Kabid,Liver,urd_Arab,وا سقطا القبيد. liver injury due to trauma,88.42
NAMASTE-Unani,F-63,ICD-11 MMS 2024-01 Biomedicine,XA5DY0,related-to,86.77,Ṣalāba al-Kabid,Liver,urd_Arab,العلاب الكبيد. cirrhosis of the liver,80.71
NAMASTE-Unani,F-64,ICD-11 MMS 2024-01 Biomedicine,XA5DY0,related-to,85.28,Dubayla al-Kabid,Liver,urd_Arab,Dubayla al-Kabid. liver abscess,100.0
NAMASTE-Unani,F-69,ICD-11 MMS 2024-01 Biomedicine,MG29,related-to,82.45,Istisqā’,Oedema,urd_Arab,Istisqād.Oedema,96.44
NAMASTE-Unani,F-69.1,ICD-11 MMS 2024-01 Biomedicine,MG29,related-to,84.48,Istisqā’ Laḥmī,Oedema,urd_Arab,Istisqā Laḥmī.Cachexic oedema / Anasarca,100.0
NAMASTE-Unani,F-69.2,ICD-11 MMS 2024-01 Biomedicine,ME04,related-to,85.24,Istisqā’ Ṭablī,Ascites,urd_Arab,Istisqādītā ṭablī.Ascites succatus,93.33
NAMASTE-Unani,F-69.3,ICD-11 MMS 2024-01 Biomedicine,ME04,related-to,85.85,Istisqā’ Ziqqī,Ascites,urd_Arab,Istisqā Ziqqī.Ascites,100.0
NAMASTE-Unani,F-7.2,ICD-11 MMS 2024-01 Biomedicine,XT5R,related-to,83.68,Waja‘ al-Mi‘da Ḥārr,Acute,urd_Arab,Wajah al-Miyahda Ḥārr. acute gastralgia,90.89
NAMASTE-Unani,F-70,ICD-11 MMS 2024-01 Biomedicine,ME10.1,related-to,84.47,Yarqān Aṣfar,jaundice,urd_Arab,Yarqan Aṣfar.Jaundice,100.0
NAMASTE-Unani,F-73,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,84.98,Waram wa Ṣalāba al-Ṭiḥāl,Chronic,urd_Arab,Waram wa ʾalāba al-iḥāl. chronic splenitis,96.86
NAMASTE-Unani,F-77,ICD-11 MMS 2024-01 Biomedicine,XA0J33,related-to,75.9,Ḍu‘f al-Ṭiḥāl,Splenic vein,urd_Arab,uf al-iḥāl. splenic insufficiency,90.84
NAMASTE-Unani,F-78,ICD-11 MMS 2024-01 Biomedicine,XA7FU9,related-to,84.7,Sudad al-Ṭiḥāl,Spleen,urd_Arab,Sudad al-Qiyyiḥāl. obstruction within spleen,94.61
NAMASTE-Unani,F-8,ICD-11 MMS 2024-01 Biomedicine,XA7CB3,related-to,75.19,Ḍu‘f al-Mi‘da,Gastric vein,urd_Arab,وف الميردة. gastric disability,79.98
NAMASTE-Unani,F-81,ICD-11 MMS 2024-01 Biomedicine,XA3QC5,related-to,85.81,Amrāḍ ‘Unuq al-Ṭiḥāl,Pancreas,urd_Arab,Amr ud-Dunuq al-Qiḥāl. diseases of the pancreas,85.99
NAMASTE-Unani,F-82,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.27,Zalq al-Am‘ā’,Diarrhoea,urd_Arab,Zalq al-Ammiq.Lienteric diarrhoea,92.03
NAMASTE-Unani,F-83,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,89.87,Ishāl,Diarrhoea,urd_Arab,Ishāl.Diarrhoea,100.0
NAMASTE-Unani,F-83.1,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.47,Ishāl Ghidhā’ī,Diarrhoea,urd_Arab,Ishāl Ghidhā Jīnī.Crapulous diarrhoea,96.01
NAMASTE-Unani,F-83.11,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,87.65,Ishāl Marārī,Diarrhoea,urd_Arab,Ishāl Marrī.diarrhoea due to bilious fever or hectic fever,98.1
NAMASTE-Unani,F-83.12,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,86.96,Ishāl Ṭiḥālī,Diarrhoea,urd_Arab,Ishāl tīḥālī. diarrhoea due to the involvement of spleen,100.0
NAMASTE-Unani,F-83.14,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,87.52,Ishāl Mi‘wī Buthūrī,Diarrhoea,urd_Arab,Ishāl Miwī Buthūrī. diarrhoea due to the eruptions of the intestine,96.08
NAMASTE-Unani,F-83.17,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.18,Ishāl al-Aṭfāl,Diarrhoea,urd_Arab,Ishāl al-Aṭfāl.Infantile diarrhoea,100.0
NAMASTE-Unani,F-83.18,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,87.79,Ishāl Mi‘dī,Diarrhoea,urd_Arab,Ishāl Midī.Gastrogenic diarrhoea / Gastrocolic reflex,96.38
NAMASTE-Unani,F-83.19,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,86.93,Ishāl Saḥjī Damawī,Diarrhoea,urd_Arab,Ishāl Saḥjī Damawī | Haemorrhagic diarrhoea,100.0
NAMASTE-Unani,F-83.2,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.3,Ishāl Hawā’ī/ Ishāl Wabā’ī,Diarrhoea,urd_Arab,Ishāl Hawādī / Ishāl Wābādī. epidemic diarrhoea,93.19
NAMASTE-Unani,F-83.20,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.87,Ishāl Saḥjī Mukhāṭī,catarrhal diarrhoea,urd_Arab,Ishāl Saḥjī Mukhāṭī.Catarrhal diarrhoea,100.0
NAMASTE-Unani,F-83.22,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.28,Ishāl Saḥjī Middī-o-Ṣadīdī,Diarrhoea,urd_Arab,Ishāl Saḥjī Middī-o-pūdadī.Purulent diarrhoea,93.66
NAMASTE-Unani,F-83.23,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.87,Ishāl Saḥjī Zubdī,Diarrhoea,urd_Arab,Ishāl Saḥjī Zubdī.Frothy diarrhoea,100.0
NAMASTE-Unani,F-83.24,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.51,Ishāl Saḥjī Mirrī,Diarrhoea,urd_Arab,Ishāl Saḥjī Mirrī. ulcerative bilious diarrhoea,100.0
NAMASTE-Unani,F-83.25,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,87.17,Ishāl Dhawbānī,Diarrhoea,urd_Arab,Ishāl Dhawbānī. diarrhoea leading to emaciation,98.09
NAMASTE-Unani,F-83.3,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.91,Ishāl al-Midda,Diarrhoea,urd_Arab,Ishāl al-Midda.purulent diarrhoea,100.0
NAMASTE-Unani,F-83.4,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,87.69,Ishāl al-Dam,Diarrhoea,urd_Arab,Ishāl al-Dam. diarrhoea with blood,100.0
NAMASTE-Unani,F-83.5,ICD-11 MMS 2024-01 Biomedicine,DD91.0,related-to,90.54,Ishāl Dimāghī,Irritable bowel syndrome,urd_Arab,Ishāl Dimāghī. irritable bowel syndrome,100.0
NAMASTE-Unani,F-83.6,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,85.23,Ishāl Kabidī Kaylūsī,Stool,urd_Arab,Ishāl Kabīdī Kaylūsī. chylous stool,100.0
NAMASTE-Unani,F-83.8,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.47,Ishāl Kabidī Ṣafrāwī,Diarrhoea,urd_Arab,Ishāl Kabīdī ʾAfrāwī. bilious diarrhoea,98.07
NAMASTE-Unani,F-83.9,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.76,Ishāl Kabidī Ṣadīdī,Diarrhoea,urd_Arab,Ishāl Kabīdī adīdī.Purulent diarrhoea,98.83
NAMASTE-Unani,F-87,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,86.61,Dhūsanṭāriya Kabidiyya,Diarrhoea,urd_Arab,Dhūsanṭāriya Kabidiyya.Hepatic diarrhoea,100.0
NAMASTE-Unani,F-9,ICD-11 MMS 2024-01 Biomedicine,XE3QU,related-to,76.43,Ḍu‘f al-Haḍm,Delayed alarm,urd_Arab,uf al-Haḍm.Delayed digestion,94.65
NAMASTE-Unani,F-90,ICD-11 MMS 2024-01 Biomedicine,ME09,related-to,76.52,Maghṣ,tenesmus NOS,urd_Arab,Maghṣ.Tenesmus,100.0
NAMASTE-Unani,F-92.13,ICD-11 MMS 2024-01 Biomedicine,MF56,related-to,87.4,Qūlanj Kulwī,Renal colic,urd_Arab,Qūlanj Kulwī. renal colic,100.0
NAMASTE-Unani,F-92.15,ICD-11 MMS 2024-01 Biomedicine,XM5KH2,related-to,75.5,Qūlanj Nuḥāsī,Copper,urd_Arab,Qūlanj Nuḥāsī. copper colic,100.0
NAMASTE-Unani,F-92.16,ICD-11 MMS 2024-01 Biomedicine,KB87,related-to,78.79,Qūlanj Murakkab/Khunāq Mi‘wī,Intestinal obstruction of newborn,urd_Arab,Qūlanj Murakkab / Khunāq Mikwī.Intestinal obstruction,97.71
NAMASTE-Unani,F-92.3,ICD-11 MMS 2024-01 Biomedicine,DB30.1,related-to,76.95,Qūlanj Iltiwā’ī,bowel volvulus,urd_Arab,Qūlanj Iltiwā Jī.Volvulus,98.21
NAMASTE-Unani,F-92.9,ICD-11 MMS 2024-01 Biomedicine,XM0ZH6,related-to,86.06,Qūlanj Raṣāṣī,Lead,urd_Arab,Qūlanj Raṣāṣī.Lead colic,100.0
NAMASTE-Unani,F-94.1,ICD-11 MMS 2024-01 Biomedicine,ME05.0,related-to,85.16,Ḥuṣr Mu‘tād/Ḥuṣr Dā’imī,Constipation,urd_Arab,Ḥuṣr Muḥyantād / Ḥuṣr Dāyantimī Habitual constipation,88.76
NAMASTE-Unani,F-94.2,ICD-11 MMS 2024-01 Biomedicine,ME05.0,related-to,85.78,Ḥuṣr ‘Arḍī,Constipation,urd_Arab,Ḥuṣr ʿArḍī. secondary constipation,100.0
NAMASTE-Unani,F-95.3,ICD-11 MMS 2024-01 Biomedicine,1G07,related-to,80.81,Ṣighār,mite infestation,urd_Arab,ighār. threadworm infestation,98.37
NAMASTE-Unani,F-95.4,ICD-11 MMS 2024-01 Biomedicine,XN69Y,related-to,87.28,Mustadīra,Hookworm,urd_Arab,Mustadira. hookworm infestation,100.0
NAMASTE-Unani,F-96.4,ICD-11 MMS 2024-01 Biomedicine,XM77D3,related-to,81.86,Bawāsīr ‘Inabiyya,Grape,urd_Arab,Bawasīr Āinabiyya. grape shaped polyps,97.91
NAMASTE-Unani,FA,ICD-11 MMS 2024-01 Biomedicine,XA0828,related-to,84.32,Amrāḍ-i-Marī,Oesophagus,urd_Arab,Amr-i-Mar. diseases of oesophagus,94.24
NAMASTE-Unani,FB,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,83.31,Amrāḍ-i-Mi‘da,Stomach,urd_Arab,Amra-i-Miyangda.Diseases of the stomach,86.08
NAMASTE-Unani,FC,ICD-11 MMS 2024-01 Biomedicine,XA5DY0,related-to,84.59,Amrāḍ-i-Kabid,Liver,urd_Arab,Amr ̣ d-i-Kabid.Diseases of liver,96.5
NAMASTE-Unani,FD,ICD-11 MMS 2024-01 Biomedicine,XA7FU9,related-to,84.73,Amrāḍ-i-Ṭiḥāl,Spleen,urd_Arab,Amr ̣ d-i-khal ̣ i ́ l.Diseases of the spleen,83.41
NAMASTE-Unani,FE,ICD-11 MMS 2024-01 Biomedicine,14,related-to,81.56,Amrāḍ-i-Am‘ā',Diseases of the skin,urd_Arab,Amr ̣ d-i-Amr ̣ a ̄'| Diseases of the intestine,86.92
NAMASTE-Unani,G,ICD-11 MMS 2024-01 Biomedicine,04,related-to,78.5,Amrāḍ-i-Niẓām-i-Bawl,Diseases of the immune system,urd_Arab,Amr ̣ d-i-Ni ̄ zam-i-Bawl.Diseases of Urinary System,95.81
NAMASTE-Unani,G-10.1,ICD-11 MMS 2024-01 Biomedicine,XT5R,related-to,85.21,Waram al-Kulya Ḥārr,Acute,urd_Arab,Waram al-Kulya Ḥārr. acute nephritis,100.0
NAMASTE-Unani,G-11,ICD-11 MMS 2024-01 Biomedicine,GB59,related-to,85.41,Dubayla al-Kulya,renal abscess,urd_Arab,Dubayla al-Kulya. renal abscess,100.0
NAMASTE-Unani,G-13,ICD-11 MMS 2024-01 Biomedicine,MB24.C,related-to,86.76,Jarab al-Kulya,Irritability,urd_Arab,Jarab al-Kulya. renal irritability,100.0
NAMASTE-Unani,G-14,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,85.03,Waram al-Mathāna Ṣulb,Chronic,urd_Arab,Waram al-Mathāna ulb.Chronic cystitis,97.75
NAMASTE-Unani,G-16,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,85.28,Ḍu‘f al-Mathāna,Urinary bladder,urd_Arab,uf al-Mathāna.insufficiency of the urinary bladder,95.51
NAMASTE-Unani,G-17,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,86.76,Qurūḥ al-Mathāna,Urinary bladder,urd_Arab,Qurūḥ al-Mathāna. wound of the urinary bladder,100.0
NAMASTE-Unani,G-18,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,86.2,Jarab al-Mathāna,Urinary bladder,urd_Arab,Jarab al-Mathna. small eruptions in the urinary bladder,97.86
NAMASTE-Unani,G-19,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,85.59,Injimād al-Dam fi’l Mathāna,Urinary bladder,urd_Arab,Injimād al-Dam fi Mathāna. clotting of blood in the urinary bladder,97.94
NAMASTE-Unani,G-2.1,ICD-11 MMS 2024-01 Biomedicine,5A61.5,related-to,88.8,Dhayābīṭus Bārid,diabetes insipidus,urd_Arab,Dhayābīṭus Bārid.Diabetes insipidus,100.0
NAMASTE-Unani,G-23,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,85.46,Rīḥ al-Mathāna,Urinary bladder,urd_Arab,Rīḥ al-Mathāna. flatus in the urinary bladder,100.0
NAMASTE-Unani,G-26,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,86.45,Ḥurqa Muzmina/ Zanaqa,Chronic,urd_Arab,Ḥurqa Muzmina / Zanaqa. chronic gonorrhoea,100.0
NAMASTE-Unani,G-27,ICD-11 MMS 2024-01 Biomedicine,GA02,related-to,85.46,Ḥurqa al-Nisā’,Vaginitis,urd_Arab,Ḥurqa al-Nisād.Gonorrhoeal vaginitis,98.76
NAMASTE-Unani,G-28,ICD-11 MMS 2024-01 Biomedicine,MF50.3,related-to,89.77,Iḥtibās al-Bawl,Retention of urine,urd_Arab,Iḥtibās al-Bawl. retention of urine,100.0
NAMASTE-Unani,G-29,ICD-11 MMS 2024-01 Biomedicine,MF50.7,related-to,86.08,‘Usr al-Bawl,Dysuria,urd_Arab,اوسر al-Bawl.Dysuria,95.09
NAMASTE-Unani,G-31,ICD-11 MMS 2024-01 Biomedicine,MF50.2,related-to,91.42,Salas al-Bawl,Urinary incontinence,urd_Arab,Salas al-Bawl. urinary incontinence,100.0
NAMASTE-Unani,G-32,ICD-11 MMS 2024-01 Biomedicine,6C00.0,related-to,88.32,Bawl fi’l Farāsh,Nocturnal enuresis,urd_Arab,Bowl fiddle Farash.Nocturnal enuresis / Bed wetting,93.59
NAMASTE-Unani,G-33,ICD-11 MMS 2024-01 Biomedicine,MF55,related-to,83.31,Kathra al-Bawl,Polyuria,urd_Arab,Kathra al-Bawl.Polyuria,100.0
NAMASTE-Unani,G-34,ICD-11 MMS 2024-01 Biomedicine,MF51,related-to,83.38,Qilla al-Bawl,Oliguria,urd_Arab,Qilla al-Bawl.Oliguria,100.0
NAMASTE-Unani,G-35,ICD-11 MMS 2024-01 Biomedicine,MF50.4,related-to,83.12,Bawl al-Dam,Haematuria,urd_Arab,Bawl al-Dam.Haematuria,100.0
NAMASTE-Unani,G-6,ICD-11 MMS 2024-01 Biomedicine,GC00,related-to,84.39,Waram al-Mathāna,Cystitis,urd_Arab,Waram al-Mathna.Cystitis,98.04
