source_system,source_code,target_system,target_code,mapping_type,confidence,source_display,target_display,src_lang,translated_text,backtranslation_similarity
NAMASTE-Siddha,TDC1.6,ICD-11 MMS 2024-01 Biomedicine,ND72,related-to,76.24,Vīṅku Kaṇam,Foreign body in respiratory tract,hin_Deva,Vī ́ ku Kaṇam Respiratory disorders with inflammation in the body,94.41
NAMASTE-Siddha,TDC1.7,ICD-11 MMS 2024-01 Biomedicine,XT5G,related-to,86.06,Āma Kaṇam,Intermittent,hin_Deva,Āma Kaṇam.Respiratory disorder with intermittent fever,100.0
NAMASTE-Siddha,TF,ICD-11 MMS 2024-01 Biomedicine,DD93,related-to,83.45,Māntam,"Functional digestive disorders of infants, toddlers or children",hin_Deva,Mantam.Digestive disorders of children,100.0
NAMASTE-Siddha,TFA1.13,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,87.25,Tuḷai Māntam,Vomiting,hin_Deva,Tuai Mantam. digestive disorders with uncontrolled vomiting,99.23
NAMASTE-Siddha,TFA1.3,ICD-11 MMS 2024-01 Biomedicine,XS25,related-to,87.72,Pōr Māntam,Severe,hin_Deva,Pōr Mantam.Severe Digestive Disorder,100.0
NAMASTE-Siddha,TFA1.7,ICD-11 MMS 2024-01 Biomedicine,ME05.0,related-to,86.82,Kaṭṭu Māntam,Constipation,hin_Deva,Kaṭṭu Māntam.Digestive disorders with constipation and anuria,100.0
NAMASTE-Siddha,TFA1.9,ICD-11 MMS 2024-01 Biomedicine,8E43,related-to,85.89,Talai Māntam,Pain disorders,hin_Deva,Talai Mantam.Digestive disorders with pain in the ribs,97.97
NAMASTE-Siddha,TFB1.2,ICD-11 MMS 2024-01 Biomedicine,5C61.6,related-to,90.25,Pāl Māntam,Lactose intolerance,hin_Deva,Pāl Māntam.Lactose intolerance,100.0
NAMASTE-Siddha,TFC1.4,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,87.77,Caṉṉi Māntam,Delirium,hin_Deva,Ca nhi mntam. delirium with convulsion,91.84
NAMASTE-Siddha,TI,ICD-11 MMS 2024-01 Biomedicine,XA1T19,related-to,85.73,Nāvil Tōṉṟum Nōykaḷ,Tongue,hin_Deva,Nāvil Tō ́ um Nōyka ́ | Tongue disorders,93.08
NAMASTE-Siddha,TIA,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,88.33,Vaḷi,Glossitis,hin_Deva,Vai.Glossitis classified under Vali,96.93
NAMASTE-Siddha,TIA1.1,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,87.89,Cuẕi Akkaram,Glossitis,hin_Deva,Cu thakori akkaram.Glossitis with pricking pain,90.71
NAMASTE-Siddha,TIA1.2,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,87.65,Nīli Akkaram,Glossitis,hin_Deva,Nili Akkaram.Glossitis with white colour coating of tongue.,100.0
NAMASTE-Siddha,TIA1.3,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,87.65,Cōti Akkaram,Glossitis,hin_Deva,Coti Akkaram.Glossitis with white colour coating of tongue.,98.04
NAMASTE-Siddha,TIA1.4,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,87.7,Kuṇṭi Akkaram,Glossitis,hin_Deva,Kuṇṭi Akkaram.Glossitis with pricking pain n anal canal.,100.0
NAMASTE-Siddha,TIA1.5,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,87.61,Kumari Akkaram,Glossitis,hin_Deva,Kumari Akkaram.Glossitis with white colour coating of tongue.,100.0
NAMASTE-Siddha,TIB,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,88.07,Aẕal,Glossitis,hin_Deva,Achidmal.Glossitis classified under azhal,91.61
NAMASTE-Siddha,TIB1.1,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,86.87,Vīmi Akkaram,Glossitis,hin_Deva,Vīmi Akkaram.Glossitis with hepatitis and red colour coating.,99.26
NAMASTE-Siddha,TIB1.2,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,87.63,Kapāli Akkaram,Glossitis,hin_Deva,Kapali Akkaram.Glossitis with throat infection and fissures.,100.0
NAMASTE-Siddha,TIB1.3,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,89.94,Uḷ Akkaram,Glossitis,hin_Deva,Ure Akkaram.Glossitis with gastritis and white coating,96.38
NAMASTE-Siddha,TJ,ICD-11 MMS 2024-01 Biomedicine,XK2H,related-to,84.36,Puṟakāraṇa Nōykaḷ,External,hin_Deva,Puakāraṇa Nōyaka. diseases due to external causes,95.27
NAMASTE-Siddha,TJA,ICD-11 MMS 2024-01 Biomedicine,XK2H,related-to,87.25,Vaḷi,External,hin_Deva,Vali.Diseases due to external causes classified under Vali,100.0
NAMASTE-Siddha,TJA1.10,ICD-11 MMS 2024-01 Biomedicine,MB44.2,related-to,78.46,Nīrkkaṭṭu,Difficulty in walking,hin_Deva,Nīrkkaṭṭu. difficulty in micturation,97.37
NAMASTE-Siddha,TJA1.2,ICD-11 MMS 2024-01 Biomedicine,ME08,related-to,90.54,Porumal,Flatulence,hin_Deva,Porumal.Flatulence,100.0
NAMASTE-Siddha,TJA1.5,ICD-11 MMS 2024-01 Biomedicine,MD11.D,related-to,86.36,Koṭṭāvi,Yawning,hin_Deva,Koṭṭāvi.Yawning,100.0
NAMASTE-Siddha,TJA1.8,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,89.05,Vayiṟṟu Nōy,Stomach,hin_Deva,Vayiu Nōy.Stomach pain,96.19
NAMASTE-Siddha,TJA1.9,ICD-11 MMS 2024-01 Biomedicine,ME05.0,related-to,88.9,Malakkaṭṭu,Constipation,hin_Deva,Malakkaṭṭu. constipation in children,100.0
NAMASTE-Siddha,TMD1.2,ICD-11 MMS 2024-01 Biomedicine,XX2V25,related-to,87.16,Peṇ Tōṭam,Female,hin_Deva,Pein Tōṭam. infection caused to female birds,93.14
NAMASTE-Siddha,TNA1.2,ICD-11 MMS 2024-01 Biomedicine,8A67,related-to,76.08,Kākkai Valippu,Serial seizures,hin_Deva,Kakkai Valippu.Seizures,100.0
NAMASTE-Siddha,TNA1.3,ICD-11 MMS 2024-01 Biomedicine,ME81.0,related-to,80.64,Aḷḷu Valippu,Intercostal pain,hin_Deva,Au Valippu.Intercostal in drawing,95.49
NAMASTE-Siddha,TNA1.4,ICD-11 MMS 2024-01 Biomedicine,XB8M,related-to,87.79,Puṟa Icivu,Congenital,hin_Deva,Pua Icivu.congenital muscular vtorticolis,98.91
NAMASTE-Siddha,TO,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,84.67,Caṉṉi,Delirium,hin_Deva,Ca nHoi.Delirium,87.54
NAMASTE-Siddha,TOD,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,87.55,Mukkuṟṟam,Delirium,hin_Deva,Mukkuħam.Delirium classified under mukkutram,95.45
NAMASTE-Siddha,TOD1.3,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,87.95,Āma Caṉṉi,Delirium,hin_Deva,Āma Cahi Delirium with flatulence,95.19
NAMASTE-Siddha,TOD1.4,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,86.59,Kōrāma Caṉṉi,Delirium,hin_Deva,Kōrāma Ca ka i. delirium with dangerous expression,93.35
NAMASTE-Siddha,TOD1.5,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,87.27,Tāntirīka Caṉṉi,Delirium,hin_Deva,Tājīka Ca kā i. delirium with chillness in the lower limbs,88.29
NAMASTE-Siddha,TOD1.6,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,85.5,Alarttiṭu Caṉṉi,Delirium,hin_Deva,Alerttiu Ca nhi.Delirium,87.4
NAMASTE-Siddha,UAA1.10,ICD-11 MMS 2024-01 Biomedicine,DA08.0,related-to,85.52,Pal Puẕu,Dental caries,hin_Deva,Pal Pu Mahatru.Dental caries,82.39
NAMASTE-Siddha,UAA1.11,ICD-11 MMS 2024-01 Biomedicine,XA5B71,related-to,88.15,Pal Ūṇ Melivu,Pulp,hin_Deva,Pal ̄ n Melivu ̄ Pulp Reduction,97.07
NAMASTE-Siddha,UAA1.8,ICD-11 MMS 2024-01 Biomedicine,XA6CZ2,related-to,85.23,Pal Karuttal,Teeth,hin_Deva,Pal Karuttal.Black stains of teeth,100.0
NAMASTE-Siddha,UAA1.9,ICD-11 MMS 2024-01 Biomedicine,XA6CZ2,related-to,85.29,Pal Piḷattal,Teeth,hin_Deva,Pal Pal Piattal. Cracked teeth,94.73
NAMASTE-Siddha,UBA1.2,ICD-11 MMS 2024-01 Biomedicine,DA0D.0,related-to,84.29,Pallaṭi Ūṉkuṟaital,Gingival recession,hin_Deva,Pallaṭi ṇa ́ ku ́ aitāl.Gingival Recession,90.31
NAMASTE-Siddha,UBA1.4,ICD-11 MMS 2024-01 Biomedicine,DA08.12,related-to,84.38,Pallaṭi Karaivu,Erosion of teeth,hin_Deva,Pallaṭi Karaivu.Acidic erosion of teeth,100.0
NAMASTE-Siddha,V,ICD-11 MMS 2024-01 Biomedicine,1A81,related-to,79.71,Pālviṉai Nōykaḷ,Non-ulcerative sexually transmitted chlamydial infection,hin_Deva,Sexually transmitted diseases,90.37
NAMASTE-Siddha,VA,ICD-11 MMS 2024-01 Biomedicine,8A05,related-to,79.91,Korukku Nōy,Tic disorders,hin_Deva,Korukku Nōy. Syphilitic disorders,100.0
NAMASTE-Siddha,W,ICD-11 MMS 2024-01 Biomedicine,MG26,related-to,83.89,Cura Nōykaḷ,fever,hin_Deva,Cura Nōyaka.Fever,88.58
NAMASTE-Siddha,WA,ICD-11 MMS 2024-01 Biomedicine,XK49,related-to,85.74,Thanvazhi Suram,Internal,hin_Deva,Thanvazhi Suram.Fever caused due to internal cause,100.0
NAMASTE-Siddha,WAA,ICD-11 MMS 2024-01 Biomedicine,XK49,related-to,87.21,Vaḷi,Internal,hin_Deva,Vali.Fever caused due to internal cause classified under Vali,100.0
NAMASTE-Siddha,WAA1.10,ICD-11 MMS 2024-01 Biomedicine,MD11.D,related-to,83.29,Tukka Curam,Yawning,hin_Deva,Tukka Karam.Fever caused due to yawning.,94.51
NAMASTE-Siddha,WAA1.4,ICD-11 MMS 2024-01 Biomedicine,MG26,related-to,85.28,Veḷi Curam,fever,hin_Deva,Veuli Karam.Fever due to,81.3
NAMASTE-Siddha,WAA1.5,ICD-11 MMS 2024-01 Biomedicine,XT5G,related-to,87.63,Viṭṭuvarum Curam,Intermittent,hin_Deva,Viṭṭuvarum Karam.Intermittent fever,94.85
NAMASTE-Siddha,WAA1.8,ICD-11 MMS 2024-01 Biomedicine,MG26,related-to,92.21,Ēppa Curam,fever,hin_Deva,‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍  ️ Fever caused due to belching,93.25
NAMASTE-Siddha,WAA1.9,ICD-11 MMS 2024-01 Biomedicine,MD11.D,related-to,84.4,Koṭṭāvi Curam,Yawning,hin_Deva,Koṭṭāvi Karam.Fever caused due to yawning.,94.78
NAMASTE-Siddha,WAB1.11,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,86.12,Pitaṟṟal Curam,Delirium,hin_Deva,Pita ̃ aal Curam.Fever with Delirium,87.05
NAMASTE-Siddha,WAB1.15,ICD-11 MMS 2024-01 Biomedicine,XA0UK0,related-to,84.71,Tīvaraṭci Curam,Bone tissue,hin_Deva,Tivaraṭci Karam. fever caused by skin and bone tissue,95.98
NAMASTE-Siddha,WAB1.17,ICD-11 MMS 2024-01 Biomedicine,MD90.1,related-to,86.23,Vānti Curam,Vomiting,hin_Deva,Vanti Curam.Fever with vomiting,94.18
NAMASTE-Siddha,WAB1.24,ICD-11 MMS 2024-01 Biomedicine,MB24.1,related-to,84.46,Ciṉa Curam,Anger,hin_Deva,Ci khua Curam.Fever caused due to anger,92.54
NAMASTE-Siddha,WAB1.4,ICD-11 MMS 2024-01 Biomedicine,MG21,related-to,83.5,Naḷir Curam,Chills,hin_Deva,Naurir Karam.Fever with chills,88.62
NAMASTE-Siddha,WAB1.5,ICD-11 MMS 2024-01 Biomedicine,XA0UK0,related-to,85.44,Mēṉi Curam,Bone tissue,hin_Deva,Mē khui Curam. fever caused by skin and bone tissue,89.08
NAMASTE-Siddha,WAB1.6,ICD-11 MMS 2024-01 Biomedicine,XK49,related-to,84.86,Uḷ Curam,Internal,hin_Deva,U whole Curam.Internal fever,89.47
NAMASTE-Siddha,WAB1.9,ICD-11 MMS 2024-01 Biomedicine,4A60.0,related-to,89.57,Muṟai Curam,periodic fever,hin_Deva,Mu ́ ai Karam.Periodic fever,85.92
NAMASTE-Siddha,WAC,ICD-11 MMS 2024-01 Biomedicine,XK49,related-to,87.18,Aiyam,Internal,hin_Deva,Aiyam.Fever caused due to internal cause classified under aiyam,100.0
NAMASTE-Siddha,WAC1.14,ICD-11 MMS 2024-01 Biomedicine,MD12,related-to,81.89,Irumal Curam,Cough,hin_Deva,Irumal Curam. fever caused by cough,84.51
NAMASTE-Siddha,WB,ICD-11 MMS 2024-01 Biomedicine,XK2H,related-to,82.7,Piravazhi Suram,External,hin_Deva,Piravazhi Suram.Fever caused due to external cause,100.0
NAMASTE-Siddha,WBC,ICD-11 MMS 2024-01 Biomedicine,XK2H,related-to,87.18,Aiyam,External,hin_Deva,Aiyam.Fever caused due to external cause classified under aiyam,100.0
NAMASTE-Siddha,WBC1.1,ICD-11 MMS 2024-01 Biomedicine,MB24.9,related-to,86.14,Mōtu Curam,Euphoria,hin_Deva,Mtu Curam.Fever with hyperactivity and euphoria,93.68
NAMASTE-Siddha,WBC1.4,ICD-11 MMS 2024-01 Biomedicine,MB24.3,related-to,83.49,Paya Curam,Anxiety,hin_Deva,Paya Karam | Fever with Anxiety,93.78
NAMASTE-Siddha,WBD1.3,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,84.78,Pūta Curam,Delirium,hin_Deva,Pūta Karam.Fever with delirium,93.99
NAMASTE-Siddha,XB,ICD-11 MMS 2024-01 Biomedicine,XE3GX,related-to,80.22,Nīraṭaippu,Obstruction of flow,hin_Deva,Nīraṭaippu. Obstruction of Urine,100.0
NAMASTE-Siddha,XC,ICD-11 MMS 2024-01 Biomedicine,MF51,related-to,89.11,Nīrkkaṭṭu,Anuria,hin_Deva,Nīrkkaṭṭu. anuria,100.0
NAMASTE-Siddha,XCA1.1,ICD-11 MMS 2024-01 Biomedicine,MF51,related-to,88.04,Nīrkkaṭṭu,Anuria,hin_Deva,Nīrkkaṭṭu. anuria due to vali,100.0
NAMASTE-Siddha,XD,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,81.54,Nīrccurukku,E coli urinary tract infection,hin_Deva,Nīrccurukku. urinary tract infection,100.0
NAMASTE-Siddha,XDA,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,83.27,Vaḷi,E coli urinary tract infection,hin_Deva,Urinary tract infection classified under Vali,94.12
NAMASTE-Siddha,XDA1.1,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,81.17,Vaḷi Nīrccurukku,E coli urinary tract infection,hin_Deva,Vai Nrccurukku. urinary tract infection caused by increased Vali,95.34
NAMASTE-Siddha,XDB,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,82.49,Aẕal,E coli urinary tract infection,hin_Deva,A chiral. urinary tract infection classified under Azhal,92.59
NAMASTE-Siddha,XDB1.1,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,81.48,Aẕal Nīrccurukku,E coli urinary tract infection,hin_Deva,A chidwaral Nrccurukku. urinary tract infection caused by increased azhal,90.85
NAMASTE-Siddha,XDC,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,82.31,Aiyam,E coli urinary tract infection,hin_Deva,Aiyam.Urinary tract infection classified underAiyam,100.0
NAMASTE-Siddha,XDC1.1,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,81.33,Aiya Nīrccurukku,E coli urinary tract infection,hin_Deva,Aiya Nrccurukku. urinary tract infection caused by increased Aiyam,94.33
NAMASTE-Siddha,XDD,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,82.05,Mukkuṟṟam,E coli urinary tract infection,hin_Deva,Mukkuħam.Urinary tract infection classified under Mukkutram,96.13
NAMASTE-Siddha,XDD1.1,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,81.62,Mukkuṟṟa Nīrccurukku,E coli urinary tract infection,hin_Deva,MukkuaNīrccurukku Urinary tract infection due to white discharge,95.65
NAMASTE-Siddha,YC2,ICD-11 MMS 2024-01 Biomedicine,XM5KH2,related-to,83.88,Turucu Nañcu,Copper,hin_Deva,Turucu Nañcu.Toxic effect of copper sulphate,100.0
NAMASTE-Siddha,YC5,ICD-11 MMS 2024-01 Biomedicine,XM9003,related-to,87.19,Cuṇṇāmpu Nañcu,Calcium carbonate,hin_Deva,Cuṇṇāmpu Nañcu.Toxic effect of calcium carbonate ( Sunnambu ) consumed in excess,100.0
NAMASTE-Siddha,YF,ICD-11 MMS 2024-01 Biomedicine,XE3C1,related-to,84.71,Tāvara Nañcu,Plant,hin_Deva,Tavara Nañcu. plant poisons,100.0
NAMASTE-Siddha,YF14,ICD-11 MMS 2024-01 Biomedicine,XM98Y1,related-to,79.89,Kuṉṟimaṇi Nañcu,Abrus precatorius plant,hin_Deva,Clinical features of toxic effects of abrus precatorius,93.22
NAMASTE-Siddha,Z#14,ICD-11 MMS 2024-01 Biomedicine,6A20,related-to,84.8,Pūtam,Schizophrenia,hin_Deva,Puttam.Aggravated aiyyam leading to schizophrenia,96.75
NAMASTE-Siddha,Z#2,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,87.01,Kācam,Chronic,hin_Deva,KACAM.CHRONIC aiyyam leading to pulse deficit.,99.01
NAMASTE-Siddha,Z$1,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,85.76,Āvuru Pittam,Delirium,hin_Deva,Āvuru Pittam. Pittha aggregation and delirium,98.0
NAMASTE-Siddha,Z$13,ICD-11 MMS 2024-01 Biomedicine,CA09.2,related-to,75.4,Kāca Pittam,Acute pharyngitis,hin_Deva,Kaka Pittam.Pharyngitis,91.61
NAMASTE-Siddha,Z$14,ICD-11 MMS 2024-01 Biomedicine,CA20,related-to,85.04,Cuvāca Pittam,Bronchitis,hin_Deva,Cuvca Pittam.Bronchitis,97.49
NAMASTE-Siddha,Z$19,ICD-11 MMS 2024-01 Biomedicine,MD92,related-to,82.6,Aruci Pittam,Dyspepsia,hin_Deva,Aruci Pittam.Pitham and dyspepsia,100.0
NAMASTE-Siddha,Z$2,ICD-11 MMS 2024-01 Biomedicine,MD92,related-to,83.72,Āmila Pittam,Dyspepsia,hin_Deva,Āmila Pittam.Aggregation of Pittam and Malnutrition and Dyspepsia,95.77
NAMASTE-Siddha,Z$20,ICD-11 MMS 2024-01 Biomedicine,XA06U6,related-to,78.54,Eripittam,Peripheral nerve,hin_Deva,Eripittam. Peripheral Neuralgia,100.0
NAMASTE-Siddha,Z$25,ICD-11 MMS 2024-01 Biomedicine,DB60,related-to,87.91,Mūla Pittam,Haemorrhoids,hin_Deva,Mula Pittam.Haemorrhoids due to pittha aggregation,96.6
NAMASTE-Siddha,Z$27,ICD-11 MMS 2024-01 Biomedicine,CA05.0,related-to,78.72,Kaṇṭa Pittam,laryngitis NOS,hin_Deva,Kaṇṭa Pittam.Laryngitis,100.0
NAMASTE-Siddha,Z$32,ICD-11 MMS 2024-01 Biomedicine,DB92,related-to,90.19,Cartti Pittam,Alcoholic liver disease,hin_Deva,Carti Pittam.Alcoholic liver disease,95.93
NAMASTE-Siddha,Z$34,ICD-11 MMS 2024-01 Biomedicine,XT44,related-to,85.06,Vikkal Pittam,Recurrent,hin_Deva,Vikkal Pittam.Aggregation of Pittam leading to recurrent hiccups,95.07
NAMASTE-Siddha,Z$6,ICD-11 MMS 2024-01 Biomedicine,DA42,related-to,87.04,Vaṉṉi Pittam,Gastritis,hin_Deva,Va ko koi Pittam.Gastritis,84.46
NAMASTE-Siddha,Z11,ICD-11 MMS 2024-01 Biomedicine,8B93,related-to,85.07,Kumpa Vātam,Radiculopathy,hin_Deva,Kumpa Vatam.Periarthritis cervical radiculopathy.,100.0
NAMASTE-Siddha,Z13,ICD-11 MMS 2024-01 Biomedicine,8A00,related-to,86.78,Pāṇikkampa Vātam,Parkinsonism,hin_Deva,Pāṇikkampa Vātam.Parkinsonism,100.0
NAMASTE-Siddha,Z16,ICD-11 MMS 2024-01 Biomedicine,1E50.1,related-to,77.4,Aṉōpakavātam,serum hepatitis,hin_Deva,A kho ́ pakavātam.Hepatitis,88.83
NAMASTE-Siddha,Z2,ICD-11 MMS 2024-01 Biomedicine,XA06U6,related-to,78.77,Vātakarṣaṇam,Peripheral nerve,hin_Deva,Vatakarṣaṇam.Peripheral Neuritis,100.0
NAMASTE-Siddha,Z20,ICD-11 MMS 2024-01 Biomedicine,XM3L99,related-to,87.86,Cevipaṭuvātam,Secretin,hin_Deva,Cevipaṭuvātam. secretin otitis media,100.0
NAMASTE-Siddha,Z21,ICD-11 MMS 2024-01 Biomedicine,MB53,related-to,84.05,Pakka Vātam,Hemiplegia,hin_Deva,Pakka Vatam.Incomplete hemiplegia,100.0
NAMASTE-Siddha,Z22,ICD-11 MMS 2024-01 Biomedicine,MB53,related-to,83.94,Pakṣavātam,Hemiplegia,hin_Deva,Pakṣavatam.Complete Hemiplegia,100.0
NAMASTE-Siddha,Z25,ICD-11 MMS 2024-01 Biomedicine,ME05.0,related-to,87.0,Calastampa Vātam,Constipation,hin_Deva,Calastampa Vatam.Strongury with severe constipation due to vatha,98.43
NAMASTE-Siddha,Z26,ICD-11 MMS 2024-01 Biomedicine,FA24.1,related-to,75.66,Cantu Vātam,"Juvenile idiopathic polyarthritis, rheumatoid factor positive",hin_Deva,Cantu Vatam.Polyarthritis,100.0
NAMASTE-Siddha,Z28,ICD-11 MMS 2024-01 Biomedicine,8B82.0,related-to,86.95,Aṟputa Vātam,Trigeminal neuralgia,hin_Deva,Aputa Vātam.Facial palsy ( trigeminal neuralgia ),98.99
NAMASTE-Siddha,Z30,ICD-11 MMS 2024-01 Biomedicine,XA5DY0,related-to,84.69,Urakāri Vātam,Liver,hin_Deva,Urakāri Vātam. liver abscess,100.0
NAMASTE-Siddha,Z35,ICD-11 MMS 2024-01 Biomedicine,1C13,related-to,85.54,Aṣṭa Tantira Vātam,Tetanus,hin_Deva,Aṣṭa Tantira Vātam. Tetanus,100.0
NAMASTE-Siddha,Z37,ICD-11 MMS 2024-01 Biomedicine,3A01.30,related-to,89.74,Makā Vātam,Pernicious anaemia,hin_Deva,Makā Vātam.Pernicious Anaemia,100.0
NAMASTE-Siddha,Z4,ICD-11 MMS 2024-01 Biomedicine,FB40.1,related-to,89.6,Talastampam,Plantar fasciitis,hin_Deva,Talastampam. Plantar fasciitis,98.32
NAMASTE-Siddha,Z43,ICD-11 MMS 2024-01 Biomedicine,BD10,related-to,90.09,Ūrttuva Vātam,congestive cardiac failure,hin_Deva,नर्तुवा वातम.congestive cardiac failure,92.88
NAMASTE-Siddha,Z45,ICD-11 MMS 2024-01 Biomedicine,8D22,related-to,76.53,Cirakkampa Vātam,Ataxic cerebral palsy,hin_Deva,Sirakkampa Vātam.Cerebral palsy,96.99
NAMASTE-Siddha,Z5,ICD-11 MMS 2024-01 Biomedicine,CA21,related-to,85.93,Pūcuvātam,Emphysema,hin_Deva,Pūcuvātam.Rectal emphysema,100.0
NAMASTE-Siddha,Z51,ICD-11 MMS 2024-01 Biomedicine,GA02,related-to,85.87,Yōṉicūlai Vātam,Vaginitis,hin_Deva,Yōhicūlai Vātam.Vaginitis,92.75
NAMASTE-Siddha,Z55,ICD-11 MMS 2024-01 Biomedicine,XA8MT4,related-to,85.26,Acuva Vātam,Scrotum,hin_Deva,Acuva Vatam. filarial scrotum,96.26
NAMASTE-Siddha,Z56,ICD-11 MMS 2024-01 Biomedicine,GC08.0,related-to,82.82,Meccu Vātam,E coli urinary tract infection,hin_Deva,Meccu Vatam. urinary tract infection,96.9
NAMASTE-Siddha,Z59,ICD-11 MMS 2024-01 Biomedicine,1D80.1,related-to,77.29,Pījastampa Vātam,Mumps orchitis,hin_Deva,Pijastampa Vatam.Orchitis,100.0
NAMASTE-Siddha,Z6,ICD-11 MMS 2024-01 Biomedicine,FA21,related-to,89.98,Kāḷāñcakavātam,Psoriatic arthritis,hin_Deva,Kāṇcakavātam. Psoriatic arthritis,95.43
NAMASTE-Siddha,Z64,ICD-11 MMS 2024-01 Biomedicine,FA20,related-to,88.97,Utira Vāta Curōṇitam,Rheumatoid arthritis,hin_Deva,Utra Vata Curonitam.Rheumatoid arthritis ( Initial stage ),97.0
NAMASTE-Siddha,Z65,ICD-11 MMS 2024-01 Biomedicine,FA20,related-to,87.99,Payittiya Vāta Curōṇitam,Rheumatoid arthritis,hin_Deva,Payittiya Vata Curonitam.Rheumatoid arthritis : Rheumatic fever ( Later stage ),100.0
NAMASTE-Siddha,Z66,ICD-11 MMS 2024-01 Biomedicine,XA6GV0,related-to,85.04,Cilēṭṭumavāta Curōṇitam,Abdomen,hin_Deva,Cilēṭṭṭumāta Curōṇitam.Tuberculosis abdomen,93.66
NAMASTE-Siddha,Z68,ICD-11 MMS 2024-01 Biomedicine,JA00,related-to,83.24,Kuṇa Avatāṉakam,Abortion,hin_Deva,Kuṇa Avatā kākam. abortion,94.44
NAMASTE-Siddha,Z69,ICD-11 MMS 2024-01 Biomedicine,JA25,related-to,84.27,Kaṇṭaka Avatāṉakam,Eclampsia,hin_Deva,Kaṇṭaka Avatā kākam.Pre eclampsia,95.55
NAMASTE-Siddha,Z70,ICD-11 MMS 2024-01 Biomedicine,9B10.0,related-to,75.74,Ciṟukampa Avatāṉakam,Age-related cataract,hin_Deva,Ci ́ ukampa avatā ́ kam. age related hyperkyhosis,91.81
NAMASTE-Siddha,Z72,ICD-11 MMS 2024-01 Biomedicine,XA1R64,related-to,76.66,Pittattalai Nōkkāṭu,Maxillary sinus,hin_Deva,Pittattalai Nokkkathu.Maxillary sinusitis,92.95
NAMASTE-Siddha,Z9,ICD-11 MMS 2024-01 Biomedicine,DD51,related-to,87.52,Kuriṣikiriṣavātam,Inguinal hernia,hin_Deva,Kurishikiri svatam.Strangulated inguinal hernia,96.81
NAMASTE-Siddha,ZAA1.1,ICD-11 MMS 2024-01 Biomedicine,XA6AS2,related-to,83.73,Vaḷi Cūlai,Extremities,hin_Deva,Vai Kulai.Pain in the extremities,95.61
NAMASTE-Siddha,ZAA1.2,ICD-11 MMS 2024-01 Biomedicine,XA6AS2,related-to,84.61,Mēkacūlai,Extremities,hin_Deva,Mkaclai.pricing pain in the extremities,96.61
NAMASTE-Siddha,ZAA1.3,ICD-11 MMS 2024-01 Biomedicine,XA6GV0,related-to,86.45,Muṟicūlai,Abdomen,hin_Deva,Muḥicūlai. spasmodic pain in the abdomen,97.68
NAMASTE-Siddha,ZAA1.4,ICD-11 MMS 2024-01 Biomedicine,XA6GV0,related-to,83.41,Kuṉmacūlai,Abdomen,hin_Deva,Ku ku macūlai.Pain in the abdomen,92.23
NAMASTE-Siddha,ZAA1.6,ICD-11 MMS 2024-01 Biomedicine,MD30,related-to,76.06,Pakkacūlai,Pain in throat or chest,hin_Deva,Pakkacūlai.Intolerable pricking pain in the chest,100.0
NAMASTE-Siddha,ZAA1.7,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,83.77,Kaṟpacūlai,Uterus,hin_Deva,Kapakūlai. pain and swelling in the uterus,94.66
